0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.169302915038071,0.14360564898500544,0.07016990955639844,0.13611114365364754,0.08780739946818955,0.08358937599879418,0.036782038709111044,0.1286358756132638,0.11288918436339329,0.05626409211158788,0.16414452097752108,0.031195752330577985,0.1486798192255855,0.019091363025167563,0.12436149974317527,0.12034858474944853,0.16228697523132002,0.0910883609092018,0.15263163976836222,0.14801971299593633,0.06155765991239833,0.005535632251784848,0.0075047610475066084,0.052490215246304824,0.17301300313792006,0.11820266249582974,0.13692399838513028,0.14467396519082618,0.008598305992713908,0.16594356281783196,0.14341971313515034,0.00800669495671424,0.019820462837960903,0.037458054215992485,0.10839360142754835,0.10898472492433575,0.029937210346421182,0.06087831600825742,0.1710419890845615,0.09623700458687823,0.1565292454951589,0.11112823558478505,0.09530072752158401,0.15274131528876925,0.14333007910023607,0.12521098338517644,0.1706414269432334,0.1547178274953983,0.007826688060068615,0.034656728714880375,0.12963101028587945,0.16640395373351263,0.10205815581417471,0.025611917618722058,0.1657153815452665,0.05206004703159873,0.11127422981581912,0.09650829204510027,0.13871542007821755,0.00394218422785243,0.013063085481284674,0.09035885302185381,0.05018237926883208,0.04780134648751678,0.13344673573796914,0.08451734204838199,0.022036984184466892,0.1090720708880061,0.1306459157155366,0.15414229748020802,0.16293375383142825,0.04416070310725738,0.07932847336127583,0.02309715595773824,0.13205986582219884,0.02447370971310628,0.06745109311682256,0.13195383751952036,0.11898070982171924,0.07512573664314905,0.05758710575360079,0.11522156928353144,0.021874388361168055,0.05668657626668846,0.028454362657905827,0.07344279772914458,0.026872873387548298,0.18995453676046892,0.10237142988533318,0.07669751766290625,0.014570325707747814,0.01911493216669121,0.07447386838406574,0.11968657118240981,0.1549838954479651,0.08170825360110127,0.028568360159637818,0.0705358852658479,0.1114867224118114,0.09608134351729683
0.08882174226042927,0.029479073707551314,0.05849069826148875,0.10066954647769917,0.1342412830013517,0.11501204255975743,0.15118445138824313,0.08910196575972533,0.0658502422055637,0.013486835636991384,0.002223581818465503,0.10751316666073925,0.04230910728003396,0.11170176052329724,0.06661891292824353,0.06829665150987269,0.017280567751747626,0.135291047713471,0.14788989733438498,0.16977430768063054,0.16102447757777452,0.08229039392127359,0.118221389178757,0.09555153440301506,0.047274388924632184,0.06407574281549298,0.010963604998569916,0.09978765825564825,0.07678367564066434,0.037396235807442106,0.04317562836452997,0.0998108687122536,0.050986380280407924,0.005251611652375284,0.12687964543469268,0.15303059919603546,0.151911015119852,0.16022258253369506,0.0192003395855118,0.051025799529959295,0.05748611871430639,0.05842197017545269,0.08355990104765594,0.010467155030105311,0.03176860545929104,0.0586235091455786,0.06157133557476759,0.02866307830836039,0.12350725434584595,0.09866658579240878,0.06521531233087792,0.07825740493192243,0.1437799841640518,0.14620021890309318,0.0037712180536966493,0.035144472300694896,0.020747793845101475,0.14332764469006803,0.04328301812213338,0.07739219569976828,0.042624034622321685,0.14009206359117815,0.02023069972503766,0.10674289370956254,0.05340434916763049,0.03742351803076163,0.11069864363316693,0.014206432195908805,0.05716177660007059,0.020674265250798903,0.024204106669455883,0.084309668098128,0.05084744810312774,0.0556027394136561,0.0377279298870853,0.03336969062022642,0.1462394817491735,0.016519296513071862,0.1564576850104803,0.007478521103709921,0.0357000173951033,0.10020148159245928,0.11310992231891845,0.06301475770593107,0.11639302800646223,0.09442331718105397,0.058779233918472805,0.13135397380395084,0.07811336930680492,0.04270051014057775,0.058654619430239335,0.10065003638888202,0.10933027110299373,0.06430036522287579,0.13946425390091285,0.14974444116189708,0.03166523018592211,0.10095317864050682,0.1015730335259493,0.025958260929898842
0.043575969082664534,0.09565299617045787,0.09802518793376312,0.09749341807943353,0.08786281640131405,0.1424617362647299,0.12413717092849286,0.028422940818323764,0.004216712039395988,0.01109826196058504,0.12413876110032225,0.11993208876705548,0.0014488462309826438,0.10043182456036472,0.1331803319329265,0.0057644118524464395,0.011272211868541946,0.07929901019262646,0.07046896270475829,0.11499935792640757,0.07911547358332198,0.08897753153603773,0.03021874787640954,0.09976793603759784,0.17086860547459845,0.13101910361618652,0.107660385444157,0.0007036301530585762,0.09945026696238654,0.12727954007707562,0.12754632781059483,0.14080459419317057,0.16073423102812395,0.03636218470293776,0.17445378598842004,0.1516205874401665,0.1817844992051165,0.040745164649140624,0.08043771397946947,0.10367154303006304,0.031965558787053996,0.13325458106962848,0.04801122673416595,0.16842349820091998,0.15618849227309375,0.11358566136505362,0.10680200368624788,0.11953373119537006,0.1436048390142981,0.1423134711295369,0.05772825083399697,0.09648285286432462,0.14241798621442095,0.1354460909096248,0.034704964793442705,0.00309698961843624,0.12286498172118672,0.018331813649323694,0.0802785890522177,0.015205482533019371,0.13852912622050786,0.03250408052903695,0.13941304272029847,0.09893818095527207,0.0015309800164792593,0.062232511113881,0.07562708081548045,0.0814184240315641,0.1474647249445409,0.1015136552415696,0.11208050092138289,0.1718608949404017,0.1610207991677283,0.04727059517142309,0.10340067435504356,0.11987818478722488,0.12908399049742794,0.018083044542450345,0.15765797425463493,0.07603078342414862,0.1225572493130735,0.08212162266247773,0.05934526853813739,0.05148132001622243,0.12736617915290124,0.09269512764172456,0.12915754811254535,0.03532402846192191,0.15489170368352898,0.015239825404950757,0.03121873436538401,0.00016711531217867263,0.118209926516807,0.0612012369361813,0.13920956120381828,0.08856067739994362,0.14349368557020273,0.15248476683791337,0.10218595487593661,0.03128999255920134
0.030780054246502327,0.04062687789827589,0.0903991854433763,0.023831140731009406,0.1617749703357579,0.08763228849303799,0.12607554372884347,0.09568204005683896,0.1547826237491793,0.09297235839512878,0.10197530105585496,0.15836320833763548,0.014625803154907378,0.058009687362253474,0.16956757022412097,0.030634546011280368,0.10225436814030446,0.13284302636231687,0.07007143269535991,0.030892094186028323,0.06231338702310299,0.028346941878497248,0.08457932059213022,0.0717261945894671,0.04784734741231012,0.04225867529975838,0.1423812207063269,0.09662562147892494,0.15964210531203651,0.130111086021171,0.08948391458557602,0.03592549090889409,0.15814351507477964,0.14353520628706598,0.12019774687568542,0.07406826588723026,0.09729094430097007,0.045058113445987646,0.011640440490502767,0.04685853254159559,0.12343538096202383,0.15228390910807754,0.1740627482343627,0.03926795400073304,0.006294775062585624,0.16390765989049164,0.16365842877715361,0.036810535967460034,0.14068166134353677,0.028011271515577866,0.1263101454450796,0.023507266946863656,0.11556147104122623,0.11382223104068558,0.06366180778383076,0.12952547503063047,0.0004313813930829058,0.0660953578130105,0.14064574617127892,0.12968289196156257,0.015604652597224631,0.04598272583194485,0.11950541863825224,0.05049095668320548,0.08113084395339455,0.03166862612319587,0.13736574001848575,0.03885405767588539,0.05130159256683451,0.03718151284252304,0.1745087995898901,0.1556585072599071,0.06614965670093843,0.02974391302187859,0.011330553012621918,0.13313963057729455,0.06735644465821533,0.12482640532259881,0.09067071040015112,0.05463712967181675,0.010758681034917592,0.1687626155845141,0.013381126031624944,0.09903929646266367,0.15306792157997562,0.07900846684590729,0.1627657034744847,0.17317196277187766,0.044068462041620585,0.16996626114461055,0.0075037732707251585,0.13616932102328824,0.04710784485259272,0.0960175078456025,0.01116023374539029,0.05800594551172062,0.15264341968548117,0.10017861983495906,0.10998236128741697,0.04902732878744592
0.12140278263275454,0.07338006441841903,0.09828169582028563,0.14511498850881363,0.13861120129364737,0.05678689993716524,0.006629056331880014,0.09703501308977334,0.02356952913373449,0.1517913711168967,0.10917293026214042,0.1311787271838863,0.16490731840183484,0.08946197996629417,0.00019876508818222343,0.05083070516073254,0.12918275693313233,0.11934764214404389,0.015675165099473472,0.0224706761315057,0.09056085482337957,0.18201462089706388,0.05271282608472725,0.06803010089675458,0.1321193482080966,0.032803451931910095,0.02262956254431508,0.012800309641735414,0.1037209179848508,0.029343061741280204,0.15858980478127063,0.0016926044255306518,0.007868246313249389,0.02412898991825858,0.024803546246468224,0.08407152384980529,0.07911322609435517,0.022320497924816905,0.04228904870733821,0.15566237995633378,0.017560053881886924,0.1359696437175325,0.05823423268357775,0.039333638503010665,0.09154706455797672,0.16279384872216615,0.022740598798195948,0.06273327756561825,0.12622550270856644,0.0012028779905090584,0.03365270290611916,0.08554398645849426,0.09268182745047786,0.08476665617015851,0.03458361460747381,0.07712043137200911,0.012409937730453461,0.02908754863659603,0.1167572509019858,0.11159541650683773,0.09819625458386974,0.1759109374026696,0.004270675447544229,0.05416464495126556,0.15257423879880402,0.10899548384104778,0.0447871225095883,0.16009958754198914,0.1454101974711789,0.06736837304655469,0.057211461571014005,0.0750639966706799,0.14005378913302394,0.11075338008013062,0.06949679478699085,0.03301107747938583,0.030982476319794595,0.0776039048088756,0.12109628308185479,0.024909979511361733,0.07029496117298857,0.10640358726142359,0.0753557842734734,0.17262134517166236,0.15248624892429896,0.037066769987478224,0.1467365303847314,0.12224357844412906,0.07849391736549746,0.15525872639570487,0.017382964559676254,0.07939214410261206,0.08415875095944797,0.12306631883071702,0.152995499185854,0.10370653136918823,0.12134540660221614,0.09976640874306035,0.06886925777066095,0.13210526255118188
0.01198193441248531,0.0842464577803922,0.1375516228420071,0.0883828923766519,0.09968644512340849,0.01264111408920244,0.1716519506071137,0.13417999843381423,0.12411029071947066,0.07905023399507972,0.12300136574694098,0.118321248191922,0.10772992522323413,0.08282143661386439,0.036159870977712866,0.07893370724183012,0.14756836036480506,0.07755289173882754,0.11846678058047495,0.03199833182633085,0.0390391624435422,0.16471959817107043,0.04323022415939249,0.019473887584317676,0.047206571526793625,0.1450860839032873,0.05431175820242656,0.08326654010345641,0.16463860850313236,0.16764091438779374,0.03223715743541524,0.010365336830839527,0.006191510932821065,0.044597994855469045,0.17454834845414466,0.014521682918195437,0.06657225000927273,0.042642483393152734,0.05252483182126052,0.014239382919430527,0.027299746771287818,0.046166528903136585,0.004687662632364183,0.11250416302815062,0.035262657547267144,0.053769645806114624,0.15255449110415428,0.15135776027841097,0.1317572915353589,0.1379750016941253,0.16951050217761673,0.15128515464785186,0.03615373872177129,0.015531072990062034,0.16152974379962878,0.16034572379329326,0.12791481166726557,0.046121607469918745,0.08301160886044952,0.1486154813292866,0.14829509940384872,0.16805733015085614,0.1426834444335708,0.14545858119765925,0.1278226629810895,0.12284653083407542,0.014250757009471343,0.038009711159481256,0.10667656230544673,0.10692571936139426,0.012438273810622765,0.07489426139063932,0.1223426872545943,0.18329093419267056,0.11163490249517234,0.14802453288295586,0.16914692650418545,0.13516767743292957,0.020402155620831138,0.1322687008201045,0.031796098629078014,0.007181421383913774,0.08732861793346429,0.08398138641262183,0.1468282128740224,0.18317373390260996,0.10294491022685667,0.041578811060018595,0.065559111382386,0.1699245404858062,0.07782479616178484,0.07368800866226433,0.12862103595708263,0.059440245646669096,0.081760716962474,0.042247509795831535,0.03893808189303931,0.045134047426686606,0.14735042926451133,0.09744525124434071
0.03238633351405868,0.048850985398242744,0.1427548033866006,0.13555204628433512,0.0010204688228438057,0.15594167455058675,0.13191142107814174,0.03536795158873382,0.09564855668799065,0.03647193785864111,0.022898523032364955,0.05713100998595761,0.11225767686111286,0.0942847842018734,0.03895902814182239,0.0993314867895509,0.11154592209961786,0.006529074389286764,0.016501794803090497,0.09000245448555938,0.16062108674023434,0.099725971937422,0.1564838975887202,0.0631466344411301,0.06643802103540628,0.12811059448183093,0.030229974553690264,0.08502000219006534,0.12383384945080696,0.025032179386775776,0.04515340174371533,0.1847030650529723,0.17733816441335082,0.048255010019002724,0.07026320613180423,0.12158782983667725,0.04639437055827036,0.11936440383968311,0.0630942308929109,0.13353815567241625,0.16409024530434507,0.028087324799980128,0.04659166568226739,0.09714160463776722,0.10334021861764077,0.11871435543253103,0.04693374743978217,0.037666956794617,0.010716248726118743,0.07447983708355321,0.12309738287946574,0.09539035702477933,0.125852242468863,0.13409594547361683,0.08692666961348161,0.08372151754647844,0.11505335086820162,0.038295837404021836,0.13525691835542525,0.1597039279761195,0.13559271199314565,0.025546958919044703,0.05252490430951957,0.13863377525397672,0.002331277153010711,0.13336570657924804,0.0009774999949670848,0.16153474862257888,0.06975832728074666,0.15443179351917388,0.014622961265050513,0.11034310703206293,0.0945772745047728,0.14112987999770066,0.14099518859816237,0.05753864745155947,0.009837870827256142,0.030702828406043714,0.15705570480485567,0.157498437755987,0.16015123970771522,0.14443100371264822,0.07748177066761462,0.012715245306889823,0.12658391647357242,0.11202281266471431,0.09176691789188166,0.16980645022832389,0.12803243581147394,0.11878234250903252,0.12494210114527864,0.027058212624524146,0.05831964743744453,0.13504303068277657,0.08965478785515385,0.04119451512393543,0.11830660784469708,0.12420879864144495,0.1695043354507544,0.1255068674764929
0.08641753045012911,0.14883841696399502,0.16843865399242064,0.061019815217299295,0.10352084437088475,0.026902548057144097,0.053253249864241826,0.1157355949910481,0.010484730984954695,0.11753603608271605,0.08282151760251982,0.08088129235929177,0.08061670606882518,0.02233033066253725,0.10282458387987006,0.11824487885884025,0.1613882444792076,0.044253445873356945,0.018067918953942576,0.12860918319809328,0.04477244468296569,0.010621230082330443,0.04426152796360275,0.03082529179442221,0.09737036778686568,0.15030709312516483,0.09660815229024823,0.04227873765180664,0.07211754846864149,0.15635598573807746,0.003425982175063813,0.04925879336349799,0.09015062528264567,0.06853582537356169,0.11401887403983733,0.092277194551138,0.08241133980791289,0.03579718731360584,0.16565264324662496,0.1677749370268173,0.17584684133653958,0.12259572456043377,0.06250507975114375,0.08047139621627379,0.059601275315659216,0.08023545158697191,0.12101130749133208,0.09973166939799938,0.1266379812312309,0.10478280865122284,0.12352261855997197,0.1465959847650234,0.12467609703127724,0.09025768366414502,0.013023478895944837,0.040295925546842234,0.024149185002840943,0.002354779435293101,0.1639444144230045,0.15234660823275442,0.10152403371130742,0.12419399817010897,0.10172362160597992,0.010847235157119087,0.16928020458806078,0.07488574441044968,0.030037602671111722,0.12517159434128872,0.03543338631506987,0.14068277260841505,0.08388830531927959,0.16421049170954607,0.05200761841218127,0.08726403360995556,0.018320098658333513,0.1327777283287222,0.04291102030501752,0.10006301353822891,0.11002816210823618,0.1498916961358021,0.1470278226490367,0.13366569162271053,0.10544959929653996,0.1506313980533032,0.0586993700098808,0.09935278684812904,0.09482787620948822,0.09198004934736534,0.016350680720324202,0.002111126119320857,0.17691608403400505,0.1091485597302915,0.06237537779282592,0.17389410973860542,0.0607339018884412,0.10130994506145768,0.058619419692230786,0.04191107719559772,0.060564001241315196,0.129765521392148
0.09077045972402123,0.038515058411825724,0.09064192232229305,0.05250005676446276,0.09689940054055504,0.016005601213053156,0.09968184769073213,0.09534919562082501,0.1634207960308542,0.09403035649497662,0.17380535208422285,0.005735973689464451,0.07937414598075804,0.06950150909843178,0.12360390858393065,0.0971628562219994,0.07085107923791635,0.06003592039094079,0.16178106993704006,0.06875023875947178,0.07725972801731615,0.050631888560974524,0.013860584195567195,0.06336206637086428,0.1324829659956966,0.09485092932190169,0.1067756627745804,0.02468840110238892,0.10281620725083752,0.05812287059284762,0.09171372831424698,0.16063833580288706,0.06382058196482497,0.025104377229046612,0.019550147975141267,0.06501071932260195,0.045392561953142924,0.1538202577243611,0.00934210275144638,0.13369288592820974,0.06297900793204168,0.15438249264255413,0.028449431124090704,0.015748012335885214,0.03137986283447766,0.007019087127093859,0.009602096368442704,0.06710985770964101,0.018865839183042153,0.13351394023660515,0.1799227480776504,0.03574420786224475,0.029175527445585495,0.1594815032212177,0.06498073391329502,0.031607443675293986,0.0387419750586255,0.14962165920013615,0.01474058094084589,0.0025227893918926456,0.11549511960673518,0.1395582143454723,0.15009561354493356,0.1548551750489051,0.1675626178310636,0.02234493265381465,0.13734470104855528,0.01679731353661895,0.017390729764694194,0.06532122536962909,0.09280745568640422,0.017069393755900213,0.017618356346431642,0.07005356402901043,0.05714083464490587,0.07817226070744805,0.12969675825101135,0.04787966413168246,0.06961875402768654,0.13837959465449345,0.0938803011025324,0.005663066952173714,0.168114622423046,0.11155260894815454,0.15058212410200877,0.17653057222148974,0.11077667229581932,0.11681268250337556,0.08803391297716905,0.08386683201685761,0.08370882626242541,0.14819293318272278,0.12352113615700731,0.0119173819138225,0.16616255061923438,0.16399782514406328,0.07727419001770261,0.15005712611825126,0.042529527521389256,0.017867914669180876
0.13213536380104424,0.13622179526107497,0.16457423561691228,0.029664464612602248,0.07808449425882734,0.04784500907796584,0.1017357112202428,0.06939305972687514,0.15073633503239767,0.040767081406912424,0.09275223463513504,0.12970823523149827,0.11341232753313997,0.15529274533865345,0.04324665583492241,0.12191912752196678,0.16788906556898758,0.04890792311772,0.14846237500673545,0.10782626237003065,0.08955366418823037,0.08467330408512336,0.1637076663757313,0.16096404830433186,0.053038339397280886,0.032569923586405196,0.10773300222387726,0.08178894932892312,0.034839746993568545,0.06372154466463475,0.009691328933970542,0.02633894321375452,0.09726219458756874,0.11507482670904118,0.10203186350394705,0.01671554163165345,0.08401444923910231,0.16052740877996818,0.01665188511809187,0.06282814530720995,0.1456516657443073,0.14295053778377068,0.04859715879211858,0.05328985839758469,0.0044020231883906856,0.03319217752246275,0.01283687168811536,0.16088122632737123,0.04639885906043187,0.096620351459135,0.024734117677911015,0.16036172910666763,0.06666974950898424,0.11740557122238533,0.13022113878575942,0.1448373119209689,0.15639886330775227,0.1697028776118831,0.04885669713746129,0.11815729278256996,0.1277068745547562,0.1246529117081785,0.02667725595642274,0.14649059963018862,0.08788525499075354,0.1603066542543883,0.14680344361633885,0.05052004875733317,0.05024409814923979,0.02068515774739369,0.052075537046171225,0.12405258374301907,0.07516418608703207,0.12398410594357565,0.028754052270311498,0.0244405991485342,0.03371051641132687,0.09013802581742635,0.034932883776549364,0.05938954035481645,0.14890847085185877,0.16019861045169553,0.03584254126703316,0.17261438290154524,0.06931303599966421,0.07685065236739876,0.029540067369815688,0.14245278476318948,0.06582448003832655,0.138533080385046,0.032888785155101644,0.1444195974729444,0.13085444534205481,0.10026470039652592,0.12906448658362613,0.0793825359061382,0.12780050576809698,0.13625536391543067,0.06932942878163316,0.05777230425504407
